circuit,n_qubits,method,swaps,twoq,depth,twoq_depth,fidelity,mean_2q_err,static_cost,wall_s,qiskit-o1_swaps,qiskit-o1_twoq,qiskit-o1_depth,qiskit-o1_fidelity,qiskit-o1_mean_2q_err,qiskit-o1_static_cost,qiskit-o3_swaps,qiskit-o3_twoq,qiskit-o3_depth,qiskit-o3_fidelity,qiskit-o3_mean_2q_err,qiskit-o3_static_cost
queko_BIGD/20QBT_45CYC_.4D1_.4D2_9,20,hybrid_sabre_adopted,66,334,331,334,0.12105691649807805,0.003423020789279145,544.0,0.726,66,334,331,0.12105691649807805,0.003423020789279145,544.0,51,255,208,0.20819761073967485,0.003369173369068721,510.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_0,20,rl_multistart_routed,16,89,108,89,0.5565694491286416,0.0034194089611615233,118.0,0.489,20,101,116,0.5149241496585225,0.0032890532886563667,150.0,14,79,113,0.6096473742757855,0.003227907677165981,132.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_1,20,hybrid_sabre_adopted,11,68,116,68,0.6242719527129311,0.003589722458428665,116.0,0.359,11,68,116,0.6242719527129311,0.003589722458428665,116.0,8,51,80,0.6889572244668594,0.0038401386721200596,98.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_2,20,hybrid_sabre_adopted,11,68,97,68,0.636570389249805,0.0036345226089864132,100.0,0.482,11,68,97,0.636570389249805,0.0036345226089864132,100.0,7,50,64,0.7233498162114557,0.0036061893874459704,90.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_3,20,hybrid_sabre_adopted,18,93,102,93,0.5562597075271795,0.003447758011848931,150.0,0.509,18,93,102,0.5562597075271795,0.003447758011848931,150.0,11,66,91,0.6764604023933404,0.0031337345219509686,102.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_4,20,hybrid_sabre_adopted,10,63,108,63,0.66222551831077,0.003675031933767769,116.0,0.37,10,63,108,0.66222551831077,0.003675031933767769,116.0,8,55,74,0.7101029643885369,0.003355030587530479,88.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_5,20,hybrid_sabre_adopted,16,93,114,93,0.5426127913074477,0.0034615241922802188,148.0,0.356,16,93,114,0.5425048057195296,0.0034615241922802188,148.0,7,48,74,0.7117845169039152,0.003415640271930531,162.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_6,20,hybrid_sabre_adopted,13,74,103,74,0.6193022803237007,0.0033023787751326828,126.0,0.45,13,74,103,0.6190435922847354,0.0033023787751326828,126.0,10,59,77,0.6891730601755077,0.0035102032720394495,144.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_7,20,rl_multistart_routed,16,91,83,91,0.5472518448501598,0.0033870351158486597,132.0,0.365,17,94,85,0.5383837957148855,0.003641607090993913,144.0,12,65,54,0.6549550397905821,0.00344023937490002,126.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_8,20,rl_multistart_routed,11,66,65,66,0.6650973531605017,0.0031055727611187405,94.0,0.384,11,66,54,0.6399013828143701,0.0033252165838643243,116.0,5,40,38,0.7810717718361094,0.0031044129080133303,140.0
queko_BIGD/20QBT_45CYC_.5D1_.1D2_9,20,hybrid_sabre_adopted,14,81,70,81,0.575245552651005,0.003823424661120633,118.0,0.4,14,81,70,0.575245552651005,0.003823424661120633,118.0,7,52,49,0.7007571414594149,0.0035713760192180514,164.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_0,20,hybrid_sabre_adopted,34,186,165,186,0.3168165948239652,0.0034179005446170825,302.0,0.355,34,186,165,0.3168165948239652,0.0034179005446170825,302.0,28,134,147,0.41966679066170004,0.0033809844237444246,300.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_1,20,hybrid_sabre_adopted,29,157,171,157,0.37586064736036245,0.0030211096837594207,266.0,0.629,29,157,171,0.37586064736036245,0.0030211096837594207,266.0,25,115,122,0.4446207420807814,0.0036782872295038106,296.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_2,20,hybrid_sabre_adopted,35,181,178,181,0.32201465822372644,0.0033845796020676106,244.0,0.363,35,181,178,0.32201465822372644,0.0033845796020676106,244.0,30,152,151,0.3949915072184678,0.0033752412037105876,242.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_3,20,hybrid_sabre_adopted,44,220,251,220,0.2438138341837128,0.003613058828113637,358.0,0.359,44,220,251,0.2438138341837128,0.003613058828113637,358.0,32,158,158,0.3807401952283314,0.0033044785784123224,324.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_4,20,hybrid_sabre_adopted,37,187,157,187,0.29014023841667724,0.0035653654119946806,256.0,0.363,37,187,157,0.29014023841667724,0.0035653654119946806,256.0,26,136,115,0.43695866971969377,0.0033194253049387773,264.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_5,20,hybrid_sabre_adopted,44,214,173,214,0.24808635684875355,0.0035336467778327076,340.0,0.373,44,214,173,0.24808635684875355,0.0035336467778327076,340.0,30,152,177,0.373649215108523,0.003444680810665213,276.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_6,20,hybrid_sabre_adopted,27,157,172,157,0.35296757379079857,0.0034988445983956,248.0,0.385,27,157,172,0.35296757379079857,0.0034988445983956,248.0,31,151,163,0.3582066744439386,0.0036100137055095328,292.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_7,20,hybrid_sabre_adopted,40,204,164,204,0.26105748822241026,0.0035913898907320315,296.0,0.435,40,204,164,0.26105748822241026,0.0035913898907320315,296.0,30,162,142,0.37436498670588775,0.0033496724321268705,298.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_8,20,hybrid_sabre_adopted,37,191,160,191,0.2959933242190429,0.0032499727727963346,278.0,0.417,37,191,160,0.2959933242190429,0.0032499727727963346,278.0,28,146,122,0.39795401926168356,0.0032803636225844477,302.0
queko_BIGD/20QBT_45CYC_.5D1_.2D2_9,20,hybrid_sabre_adopted,42,206,158,206,0.27019859570287796,0.003444180499922905,320.0,0.439,42,206,158,0.27019859570287796,0.003444180499922905,320.0,30,152,145,0.365929158730506,0.0035246744871291766,274.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_0,20,hybrid_sabre_adopted,53,272,186,272,0.13838587867699506,0.0037016667591121656,514.0,0.37,53,272,186,0.13838587867699506,0.0037016667591121656,514.0,45,210,211,0.2686619690962622,0.003312600082409043,420.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_1,20,hybrid_sabre_adopted,51,260,196,260,0.18852833858121898,0.0034808397192771542,382.0,0.369,51,260,196,0.18852833858121898,0.0034808397192771542,382.0,35,186,166,0.30776780942230536,0.0035583769179310626,320.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_2,20,hybrid_sabre_adopted,59,288,245,288,0.14990937568476737,0.003708590976180182,416.0,0.375,59,288,245,0.14990937568476737,0.003708590976180182,416.0,44,221,169,0.2521160986851726,0.003314520504096359,396.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_3,20,hybrid_sabre_adopted,65,306,292,306,0.1384576519452857,0.0036263940607699275,458.0,0.374,65,306,292,0.1384576519452857,0.0036263940607699275,458.0,45,216,175,0.2661439790849736,0.0031965811930864886,348.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_4,20,hybrid_sabre_adopted,42,241,218,241,0.206516319900161,0.0035706506812116065,432.0,0.362,42,241,218,0.206516319900161,0.0035706506812116065,432.0,39,198,193,0.2893746204848166,0.0034638583789203085,368.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_5,20,hybrid_sabre_adopted,60,303,238,303,0.150676759823421,0.0034042691798098455,504.0,0.368,60,303,238,0.150676759823421,0.0034042691798098455,504.0,49,232,236,0.23109165653169442,0.0034818291350464207,478.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_6,20,hybrid_sabre_adopted,52,271,264,271,0.17674445925289411,0.0035580590319763614,430.0,0.567,52,271,264,0.17674445925289411,0.0035580590319763614,430.0,45,222,227,0.2314532207037217,0.003587163599824179,524.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_7,20,rl_multistart_routed,62,307,313,307,0.12683535181944225,0.003589874850918067,452.0,0.667,62,307,284,0.14506919333919102,0.003630759973079779,448.0,39,208,168,0.2713815217741526,0.0033662615969181258,438.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_8,20,rl_multistart_routed,58,287,238,287,0.16177068094372224,0.00339940842783194,402.0,0.389,60,293,292,0.16815602465904747,0.0034409679983360072,514.0,38,203,206,0.2822023454040448,0.0033701563446570625,400.0
queko_BIGD/20QBT_45CYC_.5D1_.3D2_9,20,hybrid_sabre_adopted,54,279,242,279,0.17117460764003553,0.003404669981872202,408.0,0.384,54,279,242,0.17117460764003553,0.003404669981872202,408.0,46,217,210,0.27130941448758533,0.003263907746554626,440.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_0,20,hybrid_sabre_adopted,9,62,69,62,0.6394423960392644,0.0036039207918177737,108.0,0.503,9,62,69,0.6395696770556684,0.0036039207918177737,108.0,6,35,35,0.778573508857526,0.003718535943256153,146.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_1,20,hybrid_sabre_adopted,16,89,121,89,0.5609918326415669,0.0033535656092833787,156.0,0.364,16,89,121,0.5609918326415669,0.0033535656092833787,156.0,10,61,68,0.6779248314500881,0.003382638645225055,140.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_2,20,hybrid_sabre_adopted,14,81,96,81,0.5950974812751222,0.003498673726231551,120.0,0.573,14,81,96,0.5950974812751222,0.003498673726231551,120.0,11,64,72,0.6660215203727168,0.0034759827463715187,118.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_3,20,hybrid_sabre_adopted,14,81,85,81,0.5812786427245145,0.0036367481766721925,134.0,0.401,14,81,85,0.5812786427245145,0.0036367481766721925,134.0,8,55,65,0.6951486412394507,0.003560172333652792,140.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_4,20,hybrid_sabre_adopted,12,69,103,69,0.6466514950686011,0.0031820865132620875,122.0,0.373,12,69,103,0.6466514950686011,0.0031820865132620875,122.0,9,56,74,0.711303802370124,0.0028559994181272357,114.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_5,20,hybrid_sabre_adopted,10,73,96,73,0.6106190908040718,0.0036327766665140626,122.0,0.399,10,73,96,0.6106190908040718,0.0036327766665140626,122.0,8,57,75,0.6696876596030138,0.003928075255843894,142.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_6,20,hybrid_sabre_adopted,8,57,84,57,0.6818232877288611,0.0033305523904323094,124.0,0.484,8,57,84,0.6818232877288611,0.0033305523904323094,124.0,6,39,53,0.7707987416526528,0.0036388274191450254,132.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_7,20,hybrid_sabre_adopted,10,67,88,67,0.6288986563716514,0.003363975185833156,110.0,0.669,10,67,88,0.6288986563716514,0.003363975185833156,110.0,5,40,39,0.7553804223455348,0.0034415633420883164,124.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_8,20,rl_multistart_routed,16,89,83,89,0.5329877581078267,0.003449987278589061,118.0,0.606,16,89,112,0.5588457428437181,0.003414635777346086,170.0,11,66,70,0.6306843375003868,0.003592342956361221,138.0
queko_BIGD/20QBT_45CYC_.6D1_.1D2_9,20,rl_multistart_routed,17,90,116,90,0.5535081857081512,0.0032756635705719793,124.0,0.45,18,93,112,0.5410072905041672,0.003735087570583846,134.0,11,66,104,0.6526816453562072,0.0033615739144621137,142.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_0,20,hybrid_sabre_adopted,29,159,159,159,0.348042536210092,0.003650133393861539,230.0,0.35,29,159,159,0.348042536210092,0.003650133393861539,230.0,24,128,103,0.45249357635070253,0.003299837138942012,254.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_1,20,hybrid_sabre_adopted,39,197,163,197,0.2729205155544485,0.00368984661797438,320.0,0.359,39,197,163,0.2729205155544485,0.00368984661797438,320.0,25,131,132,0.4329867171970555,0.0035528818447252697,260.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_2,20,rl_multistart_routed,36,184,195,184,0.30536125542693315,0.003345451195919218,248.0,0.366,40,196,205,0.31012406988494007,0.0032469351485353774,316.0,27,141,147,0.407482120062647,0.0037943648558795137,274.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_3,20,hybrid_sabre_adopted,26,140,139,140,0.4099931095779326,0.0035479091923910837,222.0,0.351,26,140,139,0.4099931095779326,0.0035479091923910837,222.0,20,104,126,0.5161325862273832,0.0033773168627086615,242.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_4,20,hybrid_sabre_adopted,20,136,132,136,0.41239218526674826,0.0033942681525358453,246.0,0.357,20,136,132,0.41239218526674826,0.0033942681525358453,246.0,21,127,115,0.4480814414060572,0.003387083415358557,252.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_5,20,hybrid_sabre_adopted,28,170,140,170,0.3169097896631182,0.003542011333268023,352.0,0.502,28,170,140,0.3169097896631182,0.003542011333268023,352.0,20,110,106,0.4955647760585573,0.003308248806755987,318.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_6,20,hybrid_sabre_adopted,32,178,162,178,0.3003222155530067,0.0036142201971647273,276.0,0.404,32,178,162,0.3003222155530067,0.0036142201971647273,276.0,23,127,124,0.4577008066878031,0.00343243476081364,268.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_7,20,hybrid_sabre_adopted,41,205,195,205,0.25967851534915537,0.0034321041204742955,358.0,0.441,41,205,195,0.25967851534915537,0.0034321041204742955,358.0,32,154,164,0.3732562952380986,0.003365767948138822,298.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_8,20,hybrid_sabre_adopted,43,207,206,207,0.26377858194741266,0.0034293437131814627,342.0,0.385,43,207,206,0.26377858194741266,0.0034293437131814627,342.0,32,152,135,0.3687576320533328,0.0036713147263125125,308.0
queko_BIGD/20QBT_45CYC_.6D1_.2D2_9,20,hybrid_sabre_adopted,34,176,140,176,0.323396972542987,0.003335262536426062,322.0,0.518,34,176,140,0.323396972542987,0.003335262536426062,322.0,23,127,116,0.43506306169575454,0.003474990430016431,232.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_0,20,hybrid_sabre_adopted,19,98,155,98,0.5111154831856056,0.0035594419967378975,180.0,0.35,19,98,155,0.5111154831856056,0.0035594419967378975,180.0,10,65,85,0.6446910780595992,0.0034539027278300614,166.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_1,20,hybrid_sabre_adopted,10,69,78,69,0.6197726170603559,0.0037466245713371777,106.0,0.36,10,69,78,0.6197726170603559,0.0037466245713371777,106.0,8,49,57,0.7121665137843276,0.0031688349028862863,142.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_2,20,hybrid_sabre_adopted,11,70,107,70,0.60010623139467,0.003851610254968515,110.0,0.422,11,70,107,0.60010623139467,0.003851610254968515,110.0,8,49,69,0.7269924289926223,0.003318659817585481,140.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_3,20,hybrid_sabre_adopted,16,85,99,85,0.5649695633229247,0.0035029595041985474,138.0,0.351,16,85,99,0.5649695633229247,0.0035029595041985474,138.0,14,77,87,0.6313077480597626,0.0031979358871773093,126.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_4,20,hybrid_sabre_adopted,7,58,93,58,0.6701312335773913,0.003820104803659428,88.0,0.393,7,58,93,0.6701312335773913,0.003820104803659428,88.0,5,46,56,0.7477171331146756,0.0034286479013969405,110.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_5,20,hybrid_sabre_adopted,11,68,92,68,0.6448158776824988,0.0030471778052119317,106.0,0.527,11,68,92,0.6448158776824988,0.0030471778052119317,106.0,8,57,43,0.6825699497109494,0.003598144695940534,96.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_6,20,hybrid_sabre_adopted,8,57,80,57,0.6755366927034815,0.0039190727513521715,92.0,0.423,8,57,80,0.6755366927034815,0.0039190727513521715,92.0,7,46,67,0.7375155429807622,0.0035680101675127397,88.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_7,20,rl_multistart_routed,11,70,87,70,0.6270162870592628,0.003502925792701568,106.0,0.415,11,70,80,0.6085484186164377,0.0036046320496508654,104.0,7,52,58,0.7164075484484242,0.0033518201615434927,102.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_8,20,hybrid_sabre_adopted,9,58,78,58,0.6667761976602958,0.0031436094997650084,84.0,0.59,9,58,78,0.6667761976602958,0.0031436094997650084,84.0,9,54,61,0.7022756546490838,0.0033293369575396895,102.0
queko_BIGD/20QBT_45CYC_.7D1_.1D2_9,20,hybrid_sabre_adopted,10,69,86,69,0.6434668731148283,0.003404602702653164,126.0,0.356,10,69,86,0.643070088203197,0.003404602702653164,126.0,7,46,65,0.7439160502479708,0.0034508333731489817,104.0
