circuit,n_qubits,method,swaps,twoq,depth,twoq_depth,fidelity,mean_2q_err,static_cost,wall_s,qiskit-o1_swaps,qiskit-o1_twoq,qiskit-o1_depth,qiskit-o1_fidelity,qiskit-o1_mean_2q_err,qiskit-o1_static_cost,qiskit-o3_swaps,qiskit-o3_twoq,qiskit-o3_depth,qiskit-o3_fidelity,qiskit-o3_mean_2q_err,qiskit-o3_static_cost
queko_BNTF/54QBT_10CYC_QSE_1,54,hybrid_sabre_adopted,52,252,155,252,0.18038454191364378,0.0034293281076214015,384.0,1.131,52,252,155,0.18038454191364378,0.0034293281076214015,384.0,46,228,95,0.23309888531809475,0.003381220231581932,390.0
queko_BNTF/54QBT_10CYC_QSE_2,54,hybrid_sabre_adopted,38,200,89,200,0.2514225117980256,0.0034214687321147087,304.0,0.696,38,200,89,0.2514225117980256,0.0034214687321147087,304.0,0,76,29,0.5666111181052135,0.0035062554097672564,216.0
queko_BNTF/54QBT_10CYC_QSE_3,54,hybrid_sabre_adopted,43,209,95,209,0.2526871374519321,0.0033467341868401957,354.0,0.808,43,209,95,0.2526871374519321,0.0033467341868401957,354.0,0,68,23,0.6195279451036959,0.0031231143584276597,252.0
queko_BNTF/54QBT_10CYC_QSE_4,54,hybrid_sabre_adopted,58,266,128,266,0.161339065505522,0.003406158875085071,396.0,0.708,58,266,128,0.161339065505522,0.003406158875085071,396.0,48,222,139,0.221792879183832,0.0035817144728629677,340.0
queko_BNTF/54QBT_10CYC_QSE_5,54,hybrid_sabre_adopted,48,224,128,224,0.22242749706881995,0.003499438360225734,312.0,0.692,48,224,128,0.22242749706881995,0.003499438360225734,312.0,0,68,25,0.59399796481145,0.003571222224302356,204.0
queko_BNTF/54QBT_10CYC_QSE_6,54,hybrid_sabre_adopted,40,196,80,196,0.24544837087770977,0.00371254020694382,274.0,0.696,40,196,80,0.24544837087770977,0.00371254020694382,274.0,0,72,24,0.5955585615638301,0.003385069967233009,160.0
queko_BNTF/54QBT_10CYC_QSE_7,54,hybrid_sabre_adopted,36,184,72,184,0.27104605897272166,0.0034470325040731175,250.0,0.705,36,184,72,0.27104605897272166,0.0034470325040731175,250.0,34,168,99,0.30424977973856,0.00360696876012239,296.0
queko_BNTF/54QBT_10CYC_QSE_8,54,hybrid_sabre_adopted,60,268,123,268,0.17506741773177648,0.0034063279794870776,374.0,1.297,60,268,123,0.17506741773177648,0.0034063279794870776,374.0,32,176,74,0.3211850974399499,0.0033691579483045107,266.0
queko_BNTF/54QBT_10CYC_QSE_9,54,hybrid_sabre_adopted,58,270,156,270,0.14964052666995695,0.003634548394675486,384.0,1.301,58,270,156,0.14964052666995695,0.003634548394675486,384.0,42,206,86,0.2520709042728739,0.0033875806626111004,358.0
queko_BNTF/54QBT_15CYC_QSE_0,54,hybrid_sabre_adopted,82,368,179,368,0.08875320655951033,0.00334440034294992,530.0,1.271,82,368,179,0.08875320655951033,0.00334440034294992,530.0,62,276,138,0.15547101392551058,0.0035686685998452122,468.0
queko_BNTF/54QBT_15CYC_QSE_1,54,hybrid_sabre_adopted,73,343,162,343,0.10785031399722604,0.0032795558373894845,564.0,1.229,73,343,162,0.10785031399722604,0.0032795558373894845,564.0,45,235,100,0.21451440176257397,0.003505300933171822,470.0
queko_BNTF/54QBT_15CYC_QSE_2,54,hybrid_sabre_adopted,86,392,198,392,0.07256373193225639,0.003569810522515423,604.0,0.707,86,392,198,0.07256373193225639,0.003569810522515423,604.0,52,268,100,0.18557950422915284,0.0034223146913544464,528.0
queko_BNTF/54QBT_15CYC_QSE_3,54,hybrid_sabre_adopted,74,360,161,360,0.10074835163563611,0.0033558681358125137,520.0,0.698,74,360,161,0.10074835163563611,0.0033558681358125137,520.0,72,324,142,0.1243503721941659,0.003445376342051373,570.0
queko_BNTF/54QBT_15CYC_QSE_4,54,hybrid_sabre_adopted,75,341,184,341,0.11613878852192351,0.0032955547804903785,518.0,0.77,75,341,184,0.11613878852192351,0.0032955547804903785,518.0,43,217,116,0.22536613935405322,0.0034762889058983382,410.0
queko_BNTF/54QBT_15CYC_QSE_5,54,hybrid_sabre_adopted,80,368,180,368,0.09007945939902604,0.003399478769537853,500.0,0.745,80,368,180,0.09007945939902604,0.003399478769537853,500.0,47,241,106,0.19644284490945882,0.0035779631179970518,486.0
queko_BNTF/54QBT_15CYC_QSE_6,54,hybrid_sabre_adopted,63,303,151,303,0.13232081580030455,0.0034785939021135547,470.0,0.98,63,303,151,0.13242118871711925,0.0034785939021135547,470.0,41,199,87,0.25390027590137393,0.003672918074335224,522.0
queko_BNTF/54QBT_15CYC_QSE_7,54,hybrid_sabre_adopted,59,301,128,301,0.13020930602238126,0.003449070095343603,438.0,0.741,59,301,128,0.13023522418626637,0.003449070095343603,438.0,35,201,84,0.2772311632342141,0.0033636880903127634,488.0
queko_BNTF/54QBT_15CYC_QSE_8,54,hybrid_sabre_adopted,72,340,130,340,0.11546786233809361,0.003434571143735445,490.0,0.752,72,340,130,0.11546786233809361,0.003434571143735445,490.0,45,229,111,0.2098448105701172,0.003541941802358322,438.0
queko_BNTF/54QBT_15CYC_QSE_9,54,hybrid_sabre_adopted,90,394,230,394,0.07438348836321804,0.003466775704656133,570.0,0.92,90,394,230,0.07438348836321804,0.003466775704656133,570.0,49,237,112,0.20807542959285724,0.0034313606104189377,494.0
queko_BNTF/54QBT_20CYC_QSE_0,54,hybrid_sabre_adopted,109,501,225,501,0.038386579275212135,0.0034404721009261927,768.0,1.29,109,501,225,0.038386579275212135,0.0034404721009261927,768.0,73,357,124,0.10443264319165227,0.0033888709280160785,636.0
queko_BNTF/54QBT_20CYC_QSE_1,54,hybrid_sabre_adopted,106,484,226,484,0.03519064642390901,0.0036739622534208765,784.0,0.8,106,484,226,0.03519064642390901,0.0036739622534208765,784.0,62,290,147,0.14518457560883272,0.0034279769142990632,614.0
queko_BNTF/54QBT_20CYC_QSE_2,54,hybrid_sabre_adopted,74,374,163,374,0.07776040973131268,0.003543660036084482,614.0,1.079,74,374,163,0.07776040973131268,0.003543660036084482,614.0,69,333,178,0.10940325176757462,0.003487054524151276,578.0
queko_BNTF/54QBT_20CYC_QSE_3,54,hybrid_sabre_adopted,95,449,254,449,0.05420883112172121,0.00349458923449242,624.0,0.974,95,449,254,0.05420883112172121,0.00349458923449242,624.0,66,308,164,0.13278789569549518,0.003473880508950079,676.0
queko_BNTF/54QBT_20CYC_QSE_4,54,hybrid_sabre_adopted,97,447,217,447,0.05327108192412711,0.0035265417038106437,650.0,0.926,97,447,217,0.05327108192412711,0.0035265417038106437,650.0,64,318,128,0.13367831440631628,0.0034149291638346357,600.0
queko_BNTF/54QBT_20CYC_QSE_5,54,hybrid_sabre_adopted,130,564,329,564,0.0282135269918915,0.0033686890998364184,772.0,0.698,130,564,329,0.0282135269918915,0.0033686890998364184,772.0,80,370,132,0.08990066869125005,0.0034758435241227384,754.0
queko_BNTF/54QBT_20CYC_QSE_6,54,hybrid_sabre_adopted,122,546,342,546,0.028935603055661903,0.0034702741484010373,750.0,0.739,122,546,342,0.028935603055661903,0.0034702741484010373,750.0,96,438,225,0.06709816101538653,0.00321757656778267,738.0
queko_BNTF/54QBT_20CYC_QSE_7,54,hybrid_sabre_adopted,115,519,273,519,0.03187507468530852,0.0035280715905654536,744.0,0.723,115,519,273,0.03187507468530852,0.0035280715905654536,744.0,75,359,132,0.10000681824155577,0.0034594028214634904,656.0
queko_BNTF/54QBT_20CYC_QSE_8,54,hybrid_sabre_adopted,115,511,200,511,0.031517244098147636,0.003627618989813686,778.0,0.76,115,511,200,0.031517244098147636,0.003627618989813686,778.0,64,328,133,0.11624471346190357,0.0035434254795354936,658.0
queko_BNTF/54QBT_20CYC_QSE_9,54,hybrid_sabre_adopted,108,482,198,482,0.04566219261892454,0.0033386822614006008,742.0,1.331,108,482,198,0.04566219261892454,0.0033386822614006008,742.0,54,280,159,0.15505627445369863,0.003509837907270923,562.0
queko_BNTF/54QBT_25CYC_QSE_0,54,hybrid_sabre_adopted,161,705,362,705,0.010418035876825308,0.00339095791339219,1036.0,0.72,161,705,362,0.010418035876825308,0.00339095791339219,1036.0,109,495,213,0.04575451144772205,0.003193253309115139,904.0
queko_BNTF/54QBT_25CYC_QSE_1,54,hybrid_sabre_adopted,115,569,258,569,0.02531652334800825,0.0034756196502333018,774.0,0.832,115,569,258,0.02531652334800825,0.0034756196502333018,774.0,83,415,205,0.07181567740371159,0.003308040735097787,814.0
queko_BNTF/54QBT_25CYC_QSE_2,54,hybrid_sabre_adopted,135,597,219,597,0.02132159117701017,0.0033473175170587793,864.0,0.707,135,597,219,0.02132159117701017,0.0033473175170587793,864.0,82,398,147,0.07947004174710894,0.003450197598901379,708.0
queko_BNTF/54QBT_25CYC_QSE_3,54,hybrid_sabre_adopted,121,553,264,553,0.022798784542867507,0.003634889216259909,682.0,0.955,121,553,264,0.022798784542867507,0.003634889216259909,682.0,77,385,147,0.07725433167634232,0.003528961018264246,700.0
queko_BNTF/54QBT_25CYC_QSE_4,54,hybrid_sabre_adopted,88,450,287,450,0.05249364085452445,0.0033124264210813597,734.0,0.849,88,450,287,0.05249364085452445,0.0033124264210813597,734.0,84,380,149,0.08809237713826909,0.0034543669174341373,722.0
queko_BNTF/54QBT_25CYC_QSE_5,54,hybrid_sabre_adopted,130,594,234,594,0.023527296372353197,0.003358925186995516,782.0,0.712,130,594,234,0.023527296372353197,0.003358925186995516,782.0,103,459,156,0.053759524254313164,0.003411709756315014,794.0
queko_BNTF/54QBT_25CYC_QSE_6,54,hybrid_sabre_adopted,133,605,230,605,0.016929889307409792,0.0035220534243554915,916.0,0.974,133,605,230,0.016929889307409792,0.0035220534243554915,916.0,107,495,195,0.04612251374213443,0.003344679059858507,792.0
queko_BNTF/54QBT_25CYC_QSE_7,54,hybrid_sabre_adopted,98,488,198,488,0.03628552921350136,0.0036182774208591536,796.0,0.99,98,488,198,0.03628552921350136,0.0036182774208591536,796.0,79,401,136,0.07090441152260124,0.003548779913790978,706.0
queko_BNTF/54QBT_25CYC_QSE_8,54,hybrid_sabre_adopted,138,638,297,638,0.016486088312249868,0.0034086877751182097,896.0,0.939,138,638,297,0.016486088312249868,0.0034086877751182097,896.0,95,449,173,0.054972417857028034,0.003471250995462593,876.0
queko_BNTF/54QBT_25CYC_QSE_9,54,hybrid_sabre_adopted,119,537,236,537,0.03506725169786081,0.00333007316149108,778.0,0.931,119,537,236,0.03506725169786081,0.00333007316149108,778.0,70,338,148,0.10993678329733504,0.0035580027540375917,690.0
queko_BNTF/54QBT_30CYC_QSE_0,54,hybrid_sabre_adopted,145,677,334,677,0.011594398082682401,0.0034840972758580684,1002.0,1.019,145,677,334,0.011594398082682401,0.0034840972758580684,1002.0,87,439,216,0.05313934797423083,0.0035017665549402937,820.0
queko_BNTF/54QBT_30CYC_QSE_1,54,hybrid_sabre_adopted,143,659,243,659,0.013619036477720323,0.0035164103443916213,982.0,0.716,143,659,243,0.013619036477720323,0.0035164103443916213,982.0,87,431,200,0.0642247242985483,0.003496369244536257,864.0
queko_BNTF/54QBT_30CYC_QSE_2,54,hybrid_sabre_adopted,154,708,393,708,0.01029502513616444,0.0034684743524127063,1086.0,0.721,154,708,393,0.01029502513616444,0.0034684743524127063,1086.0,90,448,212,0.05164930001886104,0.0035925776135538683,946.0
queko_BNTF/54QBT_30CYC_QSE_3,54,hybrid_sabre_adopted,160,736,353,736,0.008941836167907447,0.003395191442632714,1012.0,0.729,160,736,353,0.008941836167907447,0.003395191442632714,1012.0,113,529,172,0.034119260105126725,0.0034362455136799203,916.0
queko_BNTF/54QBT_30CYC_QSE_4,54,hybrid_sabre_adopted,161,753,301,753,0.008790298728350354,0.0033617635774806486,1124.0,0.988,161,753,301,0.008790298728350354,0.0033617635774806486,1124.0,129,591,265,0.022586796743135667,0.0033229009167960286,1134.0
queko_BNTF/54QBT_30CYC_QSE_5,54,hybrid_sabre_adopted,134,658,328,658,0.015582211470429675,0.0033796819841875854,1006.0,0.96,134,658,328,0.015582211470429675,0.0033796819841875854,1006.0,90,438,191,0.053891750704229795,0.003531335011930589,924.0
queko_BNTF/54QBT_30CYC_QSE_6,54,hybrid_sabre_adopted,155,703,413,703,0.010590864668086038,0.0035125817694188783,802.0,0.758,155,703,413,0.010590864668086038,0.0035125817694188783,802.0,124,556,237,0.028193725779432015,0.0034144436407629562,950.0
queko_BNTF/54QBT_30CYC_QSE_7,54,hybrid_sabre_adopted,151,699,332,699,0.011035789305959021,0.003369706541144073,1030.0,0.916,151,699,332,0.011035789305959021,0.003369706541144073,1030.0,130,586,243,0.021067191077483775,0.0036433965868110534,932.0
queko_BNTF/54QBT_30CYC_QSE_8,54,hybrid_sabre_adopted,157,725,301,725,0.00803788395419,0.0035609184976979668,1106.0,0.738,157,725,301,0.00803788395419,0.0035609184976979668,1106.0,117,535,256,0.031861028348776674,0.0035966717944049837,878.0
queko_BNTF/54QBT_30CYC_QSE_9,54,hybrid_sabre_adopted,118,588,275,588,0.022450935931675475,0.0033327523428275563,1014.0,0.918,118,588,275,0.022450935931675475,0.0033327523428275563,1014.0,99,473,211,0.042114597058417295,0.003703350374697593,866.0
queko_BNTF/54QBT_35CYC_QSE_0,54,hybrid_sabre_adopted,183,825,327,825,0.004919158535577336,0.0034355161824635065,1136.0,0.866,183,825,327,0.004919158535577336,0.0034355161824635065,1136.0,123,567,225,0.026820402085658415,0.0033942226801845143,1288.0
queko_BNTF/54QBT_35CYC_QSE_1,54,hybrid_sabre_adopted,190,862,399,862,0.003200785709295823,0.0036143569518054036,1396.0,1.011,190,862,399,0.003200785709295823,0.0036143569518054036,1396.0,113,549,268,0.03192706827860297,0.003518759465986365,1176.0
queko_BNTF/54QBT_35CYC_QSE_2,54,hybrid_sabre_adopted,200,888,371,888,0.0034416960310866534,0.0034713504344222536,1292.0,0.923,200,888,371,0.0034416960310866534,0.0034713504344222536,1292.0,117,557,252,0.02806722450459567,0.0035166294077705724,1084.0
queko_BNTF/54QBT_35CYC_QSE_3,54,hybrid_sabre_adopted,164,788,387,788,0.0063193633500196475,0.0034292016699880687,1120.0,0.949,164,788,387,0.0063193633500196475,0.0034292016699880687,1120.0,137,637,228,0.015179630129894537,0.003683469906356489,1258.0
queko_BNTF/54QBT_35CYC_QSE_4,54,hybrid_sabre_adopted,177,821,446,821,0.004900137573606522,0.0034142912379291077,1134.0,0.956,177,821,446,0.004900137573606522,0.0034142912379291077,1134.0,133,603,294,0.02253074021267933,0.0032688992770412042,1170.0
queko_BNTF/54QBT_35CYC_QSE_5,54,hybrid_sabre_adopted,180,820,350,820,0.0037791788759178814,0.0036025669007573404,1212.0,0.795,180,820,350,0.0037791788759178814,0.0036025669007573404,1212.0,132,594,269,0.021781542575861672,0.0033954883652261075,1186.0
queko_BNTF/54QBT_35CYC_QSE_6,54,hybrid_sabre_adopted,154,760,332,760,0.00727006177320132,0.003468137756384177,1068.0,0.78,154,760,332,0.00727006177320132,0.003468137756384177,1068.0,134,630,278,0.018516463988605833,0.0034775739424252215,1152.0
queko_BNTF/54QBT_35CYC_QSE_7,54,hybrid_sabre_adopted,166,770,343,770,0.006653526088000478,0.0034514834743930444,1226.0,0.958,166,770,343,0.006653526088000478,0.0034514834743930444,1226.0,110,536,253,0.029881567787549648,0.0034543770348222885,1072.0
queko_BNTF/54QBT_35CYC_QSE_8,54,hybrid_sabre_adopted,149,719,307,719,0.008689532702803976,0.003467347180537018,1086.0,0.751,149,719,307,0.008689532702803976,0.003467347180537018,1086.0,124,580,257,0.025154225425240113,0.003363936144653452,1030.0
queko_BNTF/54QBT_35CYC_QSE_9,54,hybrid_sabre_adopted,181,825,429,825,0.004973768465454681,0.0034684776845756984,1138.0,0.802,181,825,429,0.004973768465454681,0.0034684776845756984,1138.0,119,563,294,0.025639435359845583,0.0034582607503048386,1164.0
queko_BNTF/54QBT_40CYC_QSE_0,54,hybrid_sabre_adopted,204,916,398,916,0.0028835412620372564,0.0034672624372492434,1378.0,0.743,204,916,398,0.0028835412620372564,0.0034672624372492434,1378.0,136,644,278,0.017104029626633193,0.003415413059381127,1162.0
queko_BNTF/54QBT_40CYC_QSE_1,54,hybrid_sabre_adopted,170,844,377,844,0.0038527764655546656,0.003460427354728237,1388.0,0.767,170,844,377,0.0038527764655546656,0.003460427354728237,1388.0,124,612,211,0.019561767706605764,0.0034500853821722217,1248.0
queko_BNTF/54QBT_40CYC_QSE_2,54,hybrid_sabre_adopted,203,931,463,931,0.001978798375190616,0.0035875058590293385,1284.0,0.926,203,931,463,0.001978798375190616,0.0035875058590293385,1284.0,149,671,292,0.01160575016507147,0.0034508183720098084,1240.0
queko_BNTF/54QBT_40CYC_QSE_3,54,hybrid_sabre_adopted,204,954,438,954,0.002018505230103506,0.0035161796332484913,1420.0,0.744,204,954,438,0.002018505230103506,0.0035161796332484913,1420.0,149,707,300,0.011389122611277487,0.0035016813616464836,1304.0
queko_BNTF/54QBT_40CYC_QSE_4,54,hybrid_sabre_adopted,193,905,430,905,0.002782478532554551,0.0034627727080691795,1162.0,0.736,193,905,430,0.002782478532554551,0.0034627727080691795,1162.0,117,575,214,0.02373581336166806,0.003399363413452992,1172.0
queko_BNTF/54QBT_40CYC_QSE_5,54,hybrid_sabre_adopted,221,1001,482,1001,0.001585589745388542,0.0034178212080847284,1434.0,0.988,221,1001,482,0.001585589745388542,0.0034178212080847284,1434.0,154,714,274,0.009911337175840444,0.0035221684628649686,1286.0
queko_BNTF/54QBT_40CYC_QSE_6,54,hybrid_sabre_adopted,197,927,451,927,0.0024263508773215464,0.0034960080435291465,1492.0,0.968,197,927,451,0.0024263508773215464,0.0034960080435291465,1492.0,136,650,329,0.015912187042013963,0.0034678090026851655,1298.0
queko_BNTF/54QBT_40CYC_QSE_7,54,hybrid_sabre_adopted,229,1031,485,1031,0.001289761036754528,0.003467046876162403,1604.0,1.084,229,1031,485,0.001289761036754528,0.003467046876162403,1604.0,164,746,324,0.009293468165747203,0.0032691673285140583,1368.0
queko_BNTF/54QBT_40CYC_QSE_8,54,hybrid_sabre_adopted,154,800,271,800,0.004704245925330133,0.003496543267432952,1126.0,0.769,154,800,271,0.004704245925330133,0.003496543267432952,1126.0,119,599,250,0.023905377627790728,0.0032897365438311088,1118.0
queko_BNTF/54QBT_40CYC_QSE_9,54,hybrid_sabre_adopted,159,807,331,807,0.004628480893228063,0.0035633238468410567,1190.0,0.766,159,807,331,0.004628480893228063,0.0035633238468410567,1190.0,154,714,301,0.01122759527129465,0.003333860497120441,1462.0
queko_BNTF/54QBT_45CYC_QSE_0,54,hybrid_sabre_adopted,228,1067,554,1067,0.0011326534166379238,0.003356641401208952,1546.0,0.759,228,1067,554,0.0011326534166379238,0.003356641401208952,1546.0,147,728,307,0.009431615888407156,0.003469235808617643,1448.0
queko_BNTF/54QBT_45CYC_QSE_1,54,hybrid_sabre_adopted,211,1022,485,1022,0.0010494876405808466,0.003560748158901538,1530.0,0.975,211,1022,485,0.0010494876405808466,0.003560748158901538,1530.0,182,823,329,0.006136136727344544,0.003394117205668959,1670.0
queko_BNTF/54QBT_45CYC_QSE_2,54,hybrid_sabre_adopted,222,1051,459,1051,0.0011020736390964434,0.0035235977403821213,1506.0,0.93,222,1051,459,0.0011020736390964434,0.0035235977403821213,1506.0,163,762,282,0.006766456204019611,0.003590825438376218,1494.0
queko_BNTF/54QBT_45CYC_QSE_3,54,hybrid_sabre_adopted,236,1085,460,1085,0.0008332741042437018,0.00353847683046425,1566.0,0.919,236,1085,460,0.0008332741042437018,0.00353847683046425,1566.0,148,723,295,0.009463733551130012,0.0035660154572494563,1308.0
queko_BNTF/54QBT_45CYC_QSE_4,54,hybrid_sabre_adopted,219,1034,460,1034,0.001219010177108153,0.003390678256163022,1636.0,1.075,219,1034,460,0.001219010177108153,0.003390678256163022,1636.0,154,739,316,0.009147455763811534,0.0033619720322503525,1444.0
queko_BNTF/54QBT_45CYC_QSE_5,54,hybrid_sabre_adopted,196,941,402,941,0.0018108172452092558,0.0035008403727959745,1520.0,0.856,196,941,402,0.0018108172452092558,0.0035008403727959745,1520.0,176,797,334,0.006396509437144282,0.003455500489415118,1454.0
queko_BNTF/54QBT_45CYC_QSE_6,54,hybrid_sabre_adopted,212,989,402,989,0.0014967962313606918,0.0035781307956214378,1386.0,0.87,212,989,402,0.0014967962313606918,0.0035781307956214378,1386.0,124,613,352,0.020329178424706842,0.003463557884285462,1318.0
queko_BNTF/54QBT_45CYC_QSE_7,54,hybrid_sabre_adopted,240,1085,416,1085,0.0009209034611343903,0.0033902077394687567,1670.0,0.787,240,1085,416,0.0009209034611343903,0.0033902077394687567,1670.0,170,783,313,0.005962190538278055,0.003540518990107411,1640.0
queko_BNTF/54QBT_45CYC_QSE_8,54,hybrid_sabre_adopted,218,1017,482,1017,0.0012649703513568766,0.0035516745536499305,1298.0,1.0,218,1017,482,0.0012649703513568766,0.0035516745536499305,1298.0,175,780,295,0.00629123106999572,0.0035202592194401726,1528.0
queko_BNTF/54QBT_45CYC_QSE_9,54,hybrid_sabre_adopted,255,1110,516,1110,0.0007600305990190161,0.0035396137925418447,1482.0,0.792,255,1110,516,0.0007600305990190161,0.0035396137925418447,1482.0,135,648,326,0.01543513327821405,0.0034580621154122206,1462.0
