circuit,n_qubits,method,swaps,twoq,depth,twoq_depth,fidelity,mean_2q_err,static_cost,wall_s,qiskit-o1_swaps,qiskit-o1_twoq,qiskit-o1_depth,qiskit-o1_fidelity,qiskit-o1_mean_2q_err,qiskit-o1_static_cost,qiskit-o3_swaps,qiskit-o3_twoq,qiskit-o3_depth,qiskit-o3_fidelity,qiskit-o3_mean_2q_err,qiskit-o3_static_cost
queko_BNTF/54QBT_10CYC_QSE_2,54,hybrid_sabre_adopted,30,176,98,176,0.0817573870781732,0.008872731506493441,472.0,1.077,30,176,98,0.08169157546715382,0.008872731506493441,472.0,0,74,30,0.3047769597259809,0.009832724980958095,440.0
queko_BNTF/54QBT_10CYC_QSE_3,54,hybrid_sabre_adopted,45,215,90,215,0.08674708800366158,0.006732541872225137,546.0,1.146,45,215,90,0.08674708800366158,0.006732541872225137,546.0,0,68,24,0.3428322909343317,0.009600123649669872,628.0
queko_BNTF/54QBT_10CYC_QSE_4,54,hybrid_sabre_adopted,63,281,95,281,0.06021776190317122,0.00577841408414595,510.0,0.883,63,281,95,0.06021776190317122,0.00577841408414595,510.0,39,191,68,0.10308669000292872,0.006828884291560253,398.0
queko_BNTF/54QBT_10CYC_QSE_5,54,hybrid_sabre_adopted,52,236,106,236,0.02879189726857602,0.009068303538613147,474.0,0.931,52,236,106,0.02879189726857602,0.009068303538613147,474.0,0,66,25,0.4091006172245434,0.0074352398776942686,440.0
queko_BNTF/54QBT_10CYC_QSE_6,54,hybrid_sabre_adopted,38,190,91,190,0.09933578184345013,0.00663676329125471,642.0,0.924,38,190,91,0.09933578184345013,0.00663676329125471,642.0,0,68,24,0.319930249896054,0.009599944022651364,544.0
queko_BNTF/54QBT_10CYC_QSE_7,54,hybrid_sabre_adopted,47,217,103,217,0.05674762599826854,0.007704797777258298,558.0,0.88,47,217,103,0.05674762599826854,0.007704797777258298,510.0,0,72,28,0.3169939406661837,0.008785438109816666,572.0
queko_BNTF/54QBT_10CYC_QSE_8,54,hybrid_sabre_adopted,62,274,113,274,0.02034994063571744,0.00893780405677331,452.0,1.071,62,274,113,0.02034994063571744,0.00893780405677331,452.0,0,78,25,0.4007623171310876,0.0062845633498686,440.0
queko_BNTF/54QBT_10CYC_QSE_9,54,hybrid_sabre_adopted,0,96,31,96,0.20243578537503815,0.007986569884964842,252.0,0.856,0,96,31,0.20243578537503815,0.007986569884964842,252.0,0,88,28,0.36213844900461667,0.006699071212760952,304.0
queko_BNTF/54QBT_15CYC_QSE_0,54,hybrid_sabre_adopted,77,353,176,353,0.011474898235600044,0.007361685658472214,806.0,0.98,77,353,176,0.011466053977135144,0.007361685658472214,806.0,63,289,144,0.010868084030533028,0.00958033803314116,728.0
queko_BNTF/54QBT_15CYC_QSE_1,54,hybrid_sabre_adopted,71,337,140,337,0.007920156681110018,0.009039760299843788,772.0,1.296,71,337,140,0.007920156681110018,0.009039760299843788,772.0,38,202,83,0.03950933608671129,0.009532285550668925,704.0
queko_BNTF/54QBT_15CYC_QSE_2,54,hybrid_sabre_adopted,83,383,198,383,0.007421021841850664,0.007927524947159696,672.0,1.0,83,383,198,0.007421021841850664,0.007927524947159696,672.0,55,265,100,0.029488039602503832,0.008528241173191996,690.0
queko_BNTF/54QBT_15CYC_QSE_3,54,hybrid_sabre_adopted,98,432,169,432,0.016183383504265084,0.005670448587491598,774.0,0.903,98,432,169,0.016183383504265084,0.005670448587491598,774.0,61,303,128,0.021267053006136342,0.008606374858554209,618.0
queko_BNTF/54QBT_15CYC_QSE_4,54,hybrid_sabre_adopted,88,380,157,380,0.011665739348375745,0.006817984486644162,858.0,0.903,88,380,157,0.011665739348375745,0.006817984486644162,858.0,53,249,101,0.11734165507986401,0.00494418671381305,748.0
queko_BNTF/54QBT_15CYC_QSE_5,54,hybrid_sabre_adopted,81,371,140,371,0.021820598918658514,0.006191438471288117,756.0,0.901,81,371,140,0.021820598918658514,0.006191438471288117,756.0,0,104,34,0.19028770013469987,0.009383873366698317,556.0
queko_BNTF/54QBT_15CYC_QSE_6,54,hybrid_sabre_adopted,64,306,118,306,0.01053041848316073,0.009848328817431189,796.0,0.972,64,306,118,0.01053041848316073,0.009848328817431189,796.0,32,178,83,0.09853890227607551,0.007901525997094276,774.0
queko_BNTF/54QBT_15CYC_QSE_7,54,hybrid_sabre_adopted,76,352,186,352,0.009652375851938648,0.008169806441135461,722.0,1.089,76,352,186,0.009642598785213103,0.008169806441135461,722.0,0,98,33,0.17765551635107257,0.010662644608810078,676.0
queko_BNTF/54QBT_15CYC_QSE_8,54,hybrid_sabre_adopted,71,337,134,337,0.056947472404341,0.0050799926368998915,616.0,0.995,71,337,134,0.056947472404341,0.0050799926368998915,624.0,46,226,90,0.12200811739515875,0.005571622345803099,696.0
queko_BNTF/54QBT_15CYC_QSE_9,54,hybrid_sabre_adopted,82,370,191,370,0.015545429749739832,0.006625760273313818,864.0,0.994,82,370,191,0.015545429749739832,0.006625760273313818,756.0,52,252,107,0.04706228878832355,0.0077404487412868145,868.0
queko_BNTF/54QBT_20CYC_QSE_0,54,hybrid_sabre_adopted,123,543,242,543,0.00268166447086139,0.006644884782628887,946.0,0.888,123,543,242,0.00268166447086139,0.006644884782628887,946.0,70,346,135,0.019034981156937355,0.007181168209327388,852.0
queko_BNTF/54QBT_20CYC_QSE_1,54,hybrid_sabre_adopted,118,520,199,520,0.008588022414252524,0.005307763103944735,992.0,0.997,118,520,199,0.008576513430653588,0.005307763103944735,992.0,77,349,135,0.015924124525623883,0.007312619520941748,984.0
queko_BNTF/54QBT_20CYC_QSE_2,54,hybrid_sabre_adopted,84,404,144,404,0.016296529152671105,0.00613300283281252,820.0,0.98,84,404,144,0.016276655670058853,0.00613300283281252,820.0,64,310,151,0.029368145526058133,0.006457634494994325,886.0
queko_BNTF/54QBT_20CYC_QSE_3,54,hybrid_sabre_adopted,103,473,242,473,0.0012010012229353446,0.0092843654961045,806.0,1.299,103,473,243,0.001185482244120477,0.0092843654961045,806.0,69,311,123,0.03790902184770269,0.006482055469160526,982.0
queko_BNTF/54QBT_20CYC_QSE_4,54,hybrid_sabre_adopted,102,462,278,462,0.002096431965800944,0.008040792188118805,822.0,1.134,102,462,278,0.0020933618754846346,0.008040792188118805,822.0,70,326,142,0.013846594343220405,0.008223526800960031,942.0
queko_BNTF/54QBT_20CYC_QSE_5,54,hybrid_sabre_adopted,134,576,306,576,0.0005431404166330422,0.008121403854217453,1160.0,0.902,134,576,306,0.000542525289650496,0.008121403854217453,1160.0,87,387,170,0.009796192020757629,0.007565494142135769,926.0
queko_BNTF/54QBT_20CYC_QSE_6,54,hybrid_sabre_adopted,130,570,284,570,0.0005187710458933662,0.008329007491179917,1006.0,0.896,130,570,284,0.0005187710458933662,0.008329007491179917,1006.0,88,392,171,0.011067487336250376,0.007024962473440159,888.0
queko_BNTF/54QBT_20CYC_QSE_7,54,hybrid_sabre_adopted,125,549,188,549,0.0033212417608053865,0.006376102350416601,1052.0,1.09,125,549,188,0.0033173350415865908,0.006376102350416601,1052.0,82,372,140,0.02055104967039983,0.006908608637798285,876.0
queko_BNTF/54QBT_20CYC_QSE_8,54,hybrid_sabre_adopted,97,457,222,457,0.010336012985107333,0.005819148766406608,836.0,0.975,97,457,222,0.010336012985107333,0.005819148766406608,836.0,70,338,132,0.022597015043027722,0.006833760873540025,856.0
queko_BNTF/54QBT_20CYC_QSE_9,54,hybrid_sabre_adopted,92,434,206,434,0.0068770945625935016,0.006831123052835262,938.0,1.194,92,434,206,0.0068770945625935016,0.006831123052835262,946.0,74,342,189,0.01277973154916386,0.007758677683001853,942.0
queko_BNTF/54QBT_25CYC_QSE_0,54,hybrid_sabre_adopted,151,675,297,675,2.8857768104100677e-05,0.009213899004490874,1290.0,1.215,151,675,297,2.8857768104100677e-05,0.009213899004490874,1290.0,62,370,171,0.008236818794325515,0.008498860500060275,892.0
queko_BNTF/54QBT_25CYC_QSE_1,54,hybrid_sabre_adopted,145,659,258,659,0.00012840463662398504,0.00871342524753994,1144.0,1.104,145,659,258,0.00012840463662398504,0.00871342524753994,1144.0,80,404,154,0.013723106925852513,0.006583232089080927,1062.0
queko_BNTF/54QBT_25CYC_QSE_2,54,hybrid_sabre_adopted,119,549,250,549,0.001240399258279886,0.007739321975845009,1138.0,1.591,119,555,250,0.001200774563132112,0.007689172110015748,1138.0,83,401,200,0.010495805887180996,0.0068981503013342774,1014.0
queko_BNTF/54QBT_25CYC_QSE_3,54,hybrid_sabre_adopted,129,577,296,577,0.0001702768375551775,0.008961094003267169,1182.0,1.306,129,577,296,0.0001702768375551775,0.008961094003267169,1182.0,91,435,174,0.0050065189640125,0.007809019516749446,1050.0
queko_BNTF/54QBT_25CYC_QSE_4,54,hybrid_sabre_adopted,109,513,201,513,0.0012464755302565597,0.008117612779848342,1154.0,1.198,109,513,201,0.0012464755302565597,0.008117612779848342,1154.0,77,363,158,0.010536575307086031,0.007846716489569906,1188.0
queko_BNTF/54QBT_25CYC_QSE_5,54,hybrid_sabre_adopted,114,546,217,546,0.0009388077104417773,0.008048995553226239,1092.0,0.951,114,546,217,0.0009388077104417773,0.008048995553226239,1092.0,94,436,199,0.002916917697881625,0.008508973913459434,1170.0
queko_BNTF/54QBT_25CYC_QSE_6,54,hybrid_sabre_adopted,134,608,259,608,0.0002250747180774428,0.00868243173516671,1126.0,0.929,134,608,259,0.0002250747180774428,0.00868243173516671,1126.0,88,436,195,0.0059350780911317175,0.007139659878749319,1062.0
queko_BNTF/54QBT_25CYC_QSE_7,54,hybrid_sabre_adopted,110,524,236,524,0.010590777183076558,0.004743129711679385,1174.0,1.651,110,524,236,0.010590777183076558,0.004743129711679385,1174.0,88,420,175,0.013233554032818815,0.00621719749087525,1060.0
queko_BNTF/54QBT_25CYC_QSE_8,54,hybrid_sabre_adopted,129,611,261,611,0.0005734583721968971,0.007390458139755192,1234.0,0.911,129,611,261,0.0005727596003787044,0.007390458139755192,1234.0,97,463,202,0.013742377070327567,0.0059411704401722415,1014.0
queko_BNTF/54QBT_25CYC_QSE_9,54,hybrid_sabre_adopted,125,555,293,555,0.0004172229903448118,0.008826928875520336,1252.0,1.536,125,555,293,0.0004172229903448118,0.008826928875520336,1252.0,76,360,164,0.005095107981481665,0.009472252846692814,1118.0
queko_BNTF/54QBT_30CYC_QSE_0,54,hybrid_sabre_adopted,169,749,447,749,0.0003478166384404218,0.006524431366030847,1420.0,1.131,169,749,447,0.0003474540261923668,0.006524431366030847,1420.0,104,480,213,0.0017712397693373475,0.008628641470343494,1296.0
queko_BNTF/54QBT_30CYC_QSE_1,54,hybrid_sabre_adopted,127,611,197,611,0.0012565285016722149,0.006769331172929366,1408.0,1.517,127,611,197,0.0012547089749291361,0.006769331172929366,1408.0,89,433,155,0.003909834747119357,0.007770094606471807,1416.0
queko_BNTF/54QBT_30CYC_QSE_2,54,hybrid_sabre_adopted,145,681,398,681,0.00010122803233972508,0.008710731076585565,1594.0,1.666,145,681,398,0.0001010814482298171,0.008710731076585565,1594.0,95,461,202,0.0017870906992162622,0.008820515134695233,1162.0
queko_BNTF/54QBT_30CYC_QSE_3,54,hybrid_sabre_adopted,167,757,329,757,0.00014771964016797314,0.007352070400230352,1472.0,1.288,167,757,329,0.00014771964016797314,0.007352070400230352,1472.0,117,547,208,0.0012008937245710908,0.007409806082408335,1400.0
queko_BNTF/54QBT_30CYC_QSE_4,54,hybrid_sabre_adopted,200,870,319,870,0.0004080843478813268,0.0052405987727206305,1324.0,0.996,200,870,319,0.0004080843478813268,0.0052405987727206305,1324.0,125,583,263,0.0036275031705691736,0.005852261466806379,1372.0
queko_BNTF/54QBT_30CYC_QSE_5,54,hybrid_sabre_adopted,168,760,303,760,0.00013858830978275238,0.006851307165814142,1470.0,0.936,168,760,303,0.00013858830978275238,0.006851307165814142,1470.0,82,414,213,0.024217291619797323,0.005303037641866661,1510.0
queko_BNTF/54QBT_30CYC_QSE_6,54,hybrid_sabre_adopted,179,775,291,775,0.0016104051794526878,0.0051068728513292295,1382.0,0.97,179,775,291,0.0016073624575129732,0.0051068728513292295,1382.0,126,556,279,0.0011528837047834017,0.0074810592585614465,1438.0
queko_BNTF/54QBT_30CYC_QSE_7,54,hybrid_sabre_adopted,199,843,356,843,3.4889033643334427e-05,0.007211899523192985,1506.0,1.085,199,843,356,3.4889033643334427e-05,0.007211899523192985,1506.0,119,549,258,0.011308453048193154,0.004658652386565913,1300.0
queko_BNTF/54QBT_30CYC_QSE_8,54,hybrid_sabre_adopted,144,686,362,686,0.0004942906309434207,0.006620401436707053,1286.0,0.901,144,686,362,0.0004942906309434207,0.006620401436707053,1286.0,125,559,263,0.0014754023357115803,0.007543996141721192,1222.0
queko_BNTF/54QBT_30CYC_QSE_9,54,hybrid_sabre_adopted,173,753,321,753,8.64813554972228e-05,0.007646766979288305,1690.0,0.886,173,753,321,8.634769304878674e-05,0.007646766979288305,1690.0,120,534,236,0.0046639051780964,0.005986042066685132,1248.0
queko_BNTF/54QBT_35CYC_QSE_0,54,hybrid_sabre_adopted,169,783,347,783,0.00021411180747947089,0.0062526964065726725,1470.0,0.879,169,783,347,0.00021411180747947089,0.0062526964065726725,1470.0,122,570,201,0.00156194425369608,0.006895015227483269,1598.0
queko_BNTF/54QBT_35CYC_QSE_1,54,hybrid_sabre_adopted,179,829,344,829,1.3762669969604857e-05,0.008387506238660128,1648.0,1.097,179,829,344,1.3762669969604857e-05,0.008387506238660128,1648.0,118,546,223,0.0010222908376399389,0.007967377499294747,1466.0
queko_BNTF/54QBT_35CYC_QSE_2,54,hybrid_sabre_adopted,173,807,309,807,0.00010780522173681802,0.007090872096487091,1528.0,1.045,173,813,309,0.00010320192189235957,0.007068052333282607,1528.0,101,529,231,0.007777187637731799,0.00531847271617478,1440.0
queko_BNTF/54QBT_35CYC_QSE_3,54,hybrid_sabre_adopted,180,838,414,838,1.0051551190745106e-05,0.008520546328968362,1594.0,1.105,180,844,414,9.61794571947505e-06,0.00849973300613313,1594.0,129,605,296,0.016288022688457297,0.004067124314792691,1522.0
queko_BNTF/54QBT_35CYC_QSE_4,54,hybrid_sabre_adopted,176,818,359,818,1.9976164596852742e-05,0.008290480597750994,1690.0,1.273,176,818,359,1.9976164596852742e-05,0.008290480597750994,1690.0,127,595,265,0.0014269802630404657,0.006755215248922864,1440.0
queko_BNTF/54QBT_35CYC_QSE_5,54,hybrid_sabre_adopted,204,892,352,892,0.00019328730158994534,0.00588004457110445,1564.0,1.058,204,892,352,0.00019299345201041692,0.00588004457110445,1564.0,125,561,272,0.00022603335580649302,0.00935908738478101,1512.0
queko_BNTF/54QBT_35CYC_QSE_6,54,hybrid_sabre_adopted,186,856,401,856,0.00017829092711552948,0.006085189534841956,1600.0,1.126,186,856,401,0.00017799635321564378,0.006085189534841956,1600.0,126,602,232,0.0025645327979769597,0.005795082152465098,1460.0
queko_BNTF/54QBT_35CYC_QSE_7,54,hybrid_sabre_adopted,162,758,291,758,0.000590981463952802,0.005794570754974239,1440.0,0.899,162,758,291,0.000590981463952802,0.005794570754974239,1440.0,119,553,240,0.0022927333608116995,0.007054391532460121,1446.0
queko_BNTF/54QBT_35CYC_QSE_8,54,hybrid_sabre_adopted,141,695,211,695,0.00015757325025482865,0.00779967861688764,1510.0,0.885,141,695,211,0.00015757325025482865,0.00779967861688764,1510.0,100,498,195,0.007206466644044925,0.006069451070423582,1360.0
queko_BNTF/54QBT_35CYC_QSE_9,54,hybrid_sabre_adopted,177,813,408,813,9.006644656616659e-05,0.007202613133789411,1518.0,1.13,177,813,408,8.998024465901033e-05,0.007202613133789411,1518.0,120,556,230,0.0012376785403700843,0.007626433926679685,1590.0
queko_BNTF/54QBT_40CYC_QSE_0,54,hybrid_sabre_adopted,233,1003,498,1003,1.4601313081711153e-06,0.00850639045903558,1990.0,0.922,233,1003,498,1.4557085072616791e-06,0.00850639045903558,1990.0,139,639,275,0.0005311658281012906,0.0072750379877490005,1766.0
queko_BNTF/54QBT_40CYC_QSE_1,54,hybrid_sabre_adopted,171,847,293,847,0.00025288384367071995,0.005814565259848968,1762.0,0.955,171,847,293,0.0002526479950814228,0.005814565259848968,1762.0,142,658,380,0.0010980654450926186,0.006434383101486762,1914.0
queko_BNTF/54QBT_40CYC_QSE_2,54,hybrid_sabre_adopted,175,847,403,847,1.931077589000891e-06,0.009209945254690039,1726.0,1.133,175,847,403,1.931077589000891e-06,0.009209945254690039,1726.0,117,593,301,0.00447174133976246,0.005324099487419425,1758.0
queko_BNTF/54QBT_40CYC_QSE_3,54,hybrid_sabre_adopted,214,984,494,984,1.6170527942682077e-05,0.007011592544944082,1922.0,0.918,214,984,494,1.6170527942682077e-05,0.007011592544944082,1922.0,161,729,358,0.00033807717874459,0.0067253754991400605,1888.0
queko_BNTF/54QBT_40CYC_QSE_4,54,hybrid_sabre_adopted,197,917,385,917,2.5558223363910353e-05,0.007141323717050902,1814.0,0.923,197,917,385,2.5558223363910353e-05,0.007141323717050902,1814.0,139,645,243,0.00010976008603190223,0.008519054955969541,1700.0
queko_BNTF/54QBT_40CYC_QSE_5,54,hybrid_sabre_adopted,190,908,364,908,4.116358106539715e-06,0.008294298144007207,1730.0,1.118,190,908,364,4.116358106539715e-06,0.008294298144007207,1730.0,162,726,290,0.00012790900150597755,0.0077323546962316,1730.0
queko_BNTF/54QBT_40CYC_QSE_6,54,hybrid_sabre_adopted,183,885,329,885,4.756570940857247e-05,0.007001154078981408,1806.0,0.919,183,891,332,4.5689532063737865e-05,0.006985184767823667,1806.0,154,706,268,0.00032485294191487426,0.007322222546038806,1892.0
queko_BNTF/54QBT_40CYC_QSE_7,54,hybrid_sabre_adopted,210,974,351,974,1.398065251194303e-06,0.008395689763665847,1826.0,1.207,210,974,351,1.398065251194303e-06,0.008395689763665847,1826.0,148,680,247,0.00034915380268145055,0.007151940978501411,1650.0
queko_BNTF/54QBT_40CYC_QSE_8,54,hybrid_sabre_adopted,218,992,517,992,0.00042610111277639295,0.004599768797772905,1926.0,1.1,218,992,517,0.00042610111277639295,0.004599768797772905,1926.0,110,564,230,0.010578332095384658,0.0046822769811895905,1558.0
queko_BNTF/54QBT_40CYC_QSE_9,54,hybrid_sabre_adopted,200,930,339,930,2.144878590370304e-05,0.0070074137143024485,1588.0,1.077,200,930,339,2.142149749847773e-05,0.0070074137143024485,1588.0,146,684,335,0.00040958953587475464,0.00728914611140169,1848.0
queko_BNTF/54QBT_45CYC_QSE_0,54,hybrid_sabre_adopted,212,1019,365,1019,4.438860158726059e-06,0.007663771489035402,2010.0,1.121,212,1019,365,4.422766753360207e-06,0.007663771489035402,2010.0,186,823,340,2.9997390602563834e-05,0.008274953479066484,1978.0
queko_BNTF/54QBT_45CYC_QSE_1,54,hybrid_sabre_adopted,272,1205,599,1205,7.338940520211532e-09,0.009991429966941027,2190.0,0.969,272,1205,599,7.256906764849905e-09,0.009991429966941027,2190.0,145,706,389,0.00031293366375324344,0.006892839478905737,1902.0
queko_BNTF/54QBT_45CYC_QSE_2,54,hybrid_sabre_adopted,232,1081,428,1081,2.2580404630529922e-06,0.0074694135341234315,1988.0,0.927,232,1081,428,2.256392998289761e-06,0.0074694135341234315,1988.0,173,806,417,0.0008056618403096304,0.00521529624370553,1900.0
queko_BNTF/54QBT_45CYC_QSE_3,54,hybrid_sabre_adopted,249,1124,489,1124,6.996066559036787e-06,0.006598135298284687,1958.0,0.956,249,1124,489,6.996066559036787e-06,0.006598135298284687,1958.0,154,715,282,0.0026043858113648424,0.004737505953009075,1840.0
queko_BNTF/54QBT_45CYC_QSE_4,54,hybrid_sabre_adopted,281,1220,503,1220,5.598838069833809e-08,0.008736947480622242,2042.0,1.054,281,1220,503,5.566495048952017e-08,0.008736947480622242,2042.0,128,671,291,0.0005841047819458081,0.007239193427145078,1760.0
queko_BNTF/54QBT_45CYC_QSE_5,54,hybrid_sabre_adopted,197,944,483,944,8.405460889130192e-06,0.0074793200253486635,2194.0,1.075,197,944,483,8.383544165496517e-06,0.0074793200253486635,2194.0,155,744,271,3.0133088033551444e-05,0.008740067410466214,1906.0
queko_BNTF/54QBT_45CYC_QSE_6,54,hybrid_sabre_adopted,204,965,425,965,3.2072480149197434e-06,0.008338181740069775,1854.0,1.393,204,965,425,3.2035769828389542e-06,0.008338181740069775,1854.0,138,645,303,0.0002001931466954753,0.008323611532034727,1852.0
queko_BNTF/54QBT_45CYC_QSE_7,54,hybrid_sabre_adopted,228,1049,447,1049,2.9381132802411856e-06,0.007430387911575228,2274.0,0.973,228,1049,447,2.9097686519830673e-06,0.007430387911575228,2274.0,160,747,272,1.4559889509774693e-05,0.009148859447013288,1996.0
queko_BNTF/54QBT_45CYC_QSE_8,54,hybrid_sabre_adopted,231,1056,445,1056,9.747563624336811e-06,0.006735294912828069,2228.0,1.136,231,1056,445,9.742004150104364e-06,0.006735294912828069,2228.0,135,666,244,0.000474944630807442,0.0073667591889427534,1786.0
queko_BNTF/54QBT_45CYC_QSE_9,54,hybrid_sabre_adopted,202,951,471,951,1.9944309135078115e-05,0.006973403886049923,1922.0,0.926,202,951,471,1.9928937092444423e-05,0.006973403886049923,1922.0,148,685,295,0.003016139420613229,0.004814266112048154,1972.0
